,_tid_,elderly,adults,adolescents,children,female,male,healthy_volunteers,eudract_number,protocol_country_code
973,973,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2012-002487-27,gr
974,974,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000473-68,de
975,975,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002694-11,es
976,976,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003849-10,be
977,977,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-012504-13,gr
978,978,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015-001316-34,hu
979,979,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-017242-30,be
980,980,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001146-13,sk
981,981,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-011020-65,nl
982,982,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-015834-31,es
983,983,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-004895-37,fr
984,984,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005731-41,nl
985,985,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-000599-27,cz
986,986,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003309-91,es
987,987,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003701-15,es
988,988,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-021785-30,it
989,989,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002227-13,pl
990,990,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001610-42,gb
991,991,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2004-002831-14,de
992,992,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-004728-13,it
993,993,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016634-27,bg
994,994,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2007-001378-97,be
995,995,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-001441-26,fr
996,996,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-018141-20,lv
997,997,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003698-41,se
998,998,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001111-36,be
999,999,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2010-022638-96,be
1000,1000,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003937-17,nl
1001,1001,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006181-41,cz
1002,1002,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-003406-10,it
1003,1003,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017443-34,lt
1004,1004,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-001867-28,pl
1005,1005,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003823-36,it
1006,1006,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004157-24,nl
1007,1007,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005134-36,ee
1008,1008,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-001462-33,hu
1009,1009,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003502-24,be
1010,1010,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-003729-18,it
1011,1011,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2011-002264-25,at
1012,1012,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-006312-38,hu
1013,1013,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2017-003649-10,de
1014,1014,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002742-68,cz
1015,1015,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001903-36,gr
1016,1016,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001285-10,pt
1017,1017,_nan_,1.0,0.0,0.0,1.0,1.0,0.0,2012-002540-25,fi
1018,1018,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-002688-26,es
1019,1019,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001764-35,fr
1020,1020,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2009-011181-28,fi
1021,1021,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-001832-39,ie
1022,1022,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-017248-14,es
1023,1023,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000123-26,fr
1024,1024,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-011020-65,fr
1025,1025,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010714-30,dk
1026,1026,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001514-26,es
1027,1027,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-000179-98,gb
1028,1028,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000859-18,nl
1029,1029,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000671-16,at
1030,1030,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2008-005806-38,es
1031,1031,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000228-13,pt
1032,1032,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2017-001903-60,si
1033,1033,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-005777-35,bg
1034,1034,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002765-58,at
1035,1035,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003228-22,gb
1036,1036,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000305-13,hu
1037,1037,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003622-27,se
1038,1038,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-002334-23,nl
1039,1039,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001749-26,pt
1040,1040,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-002038-36,at
1041,1041,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-003507-35,it
1042,1042,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001976-48,hu
1043,1043,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017358-10,cz
1044,1044,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2014-005394-37,de
1045,1045,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2008-005356-25,de
1046,1046,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2008-003322-42,bg
1047,1047,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015-003172-67,nl
1048,1048,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002840-26,sk
1049,1049,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-007482-23,fr
1050,1050,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-002114-19,gb
1051,1051,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-000113-20,fr
1052,1052,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005713-37,no
1053,1053,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-012118-27,gb
1054,1054,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003097-26,es
1055,1055,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-019069-28,sk
1056,1056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2014-001120-30,es
1057,1057,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2011-004349-42,se
1058,1058,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-021377-36,dk
1059,1059,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-002670-36,at
1060,1060,0.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2004-004771-11,nl
1061,1061,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2008-000720-10,gb
1062,1062,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004269-14,cz
1063,1063,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001432-35,nl
1064,1064,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004886-26,at
1065,1065,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001077-14,pl
1066,1066,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2013-003526-92,fr
1067,1067,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002887-26,nl
1068,1068,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-004739-55,be
1069,1069,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-004495-13,gb
1070,1070,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002137-58,gb
1071,1071,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2015-001364-19,it
1072,1072,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004157-24,cz
1073,1073,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000919-22,gb
1074,1074,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2016-002094-36,de
1075,1075,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-012989-30,fr
1076,1076,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000669-19,gr
1077,1077,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002410-31,es
1078,1078,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003304-12,hu
1079,1079,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005597-38,es
1080,1080,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-001050-40,hu
1081,1081,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000933-37,se
1082,1082,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2008-001156-43,de
1083,1083,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002090-36,cz
1084,1084,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2016-002785-31,bg
1085,1085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2011-001264-22,se
1086,1086,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000637-43,es
1087,1087,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002169-39,sk
1088,1088,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002741-35,hu
1089,1089,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002702-12,fi
1090,1090,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2009-011898-33,de
1091,1091,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005550-35,gb
1092,1092,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-004532-73,de
1093,1093,1.0,1.0,0.0,_nan_,1.0,1.0,0.0,2007-000765-37,dk
1094,1094,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2009-016217-23,it
1095,1095,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2012-001101-24,gb
1096,1096,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2012-005736-29,it
1097,1097,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-004601-27,ie
1098,1098,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-005628-34,fr
1099,1099,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004886-29,gb
1100,1100,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000120-33,sk
1101,1101,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002223-42,de
1102,1102,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003460-47,gb
1103,1103,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-002354-23,ro
1104,1104,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2014-004023-40,lv
1105,1105,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005023-11,pl
1106,1106,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000537-12,de
1107,1107,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001747-31,cz
1108,1108,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-010536-17,at
1109,1109,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004783-30,be
1110,1110,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-024260-17,pt
1111,1111,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006160-48,gr
1112,1112,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-006029-94,be
1113,1113,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-020328-23,lt
1114,1114,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005236-92,be
1115,1115,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004502-34,de
1116,1116,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000765-37,gb
1117,1117,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003376-75,gr
1118,1118,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002597-44,gb
1119,1119,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-024260-17,pl
1120,1120,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002957-42,pl
1121,1121,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000340-42,de
1122,1122,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003592-39,es
1123,1123,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002751-42,cz
1124,1124,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004986-18,es
1125,1125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-005214-49,fr
1126,1126,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004369-42,fr
1127,1127,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002844-25,dk
1128,1128,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002854-11,es
1129,1129,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022166-27,de
1130,1130,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003384-38,pl
1131,1131,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2008-006271-70,nl
1132,1132,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-010548-32,es
1133,1133,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-020137-10,fr
1134,1134,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2011-004109-25,it
1135,1135,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004027-20,pl
1136,1136,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2015-001870-16,de
1137,1137,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2015-003338-29,be
1138,1138,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003406-24,dk
1139,1139,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-001709-27,hu
1140,1140,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003239-47,es
1141,1141,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005267-24,it
1142,1142,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002370-51,nl
1143,1143,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2012-000136-26,ie
1144,1144,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-003190-17,bg
1145,1145,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-011441-11,es
1146,1146,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-005105-12,dk
1147,1147,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-017905-13,se
1148,1148,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002232-85,nl
1149,1149,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003701-42,lt
1150,1150,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2011-002008-33,cz
1151,1151,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-014563-39,fr
1152,1152,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002313-11,nl
1153,1153,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000564-14,gb
1154,1154,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010273-20,pl
1155,1155,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004283-37,es
1156,1156,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2016-003100-30,gr
1157,1157,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000674-38,be
1158,1158,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-004019-36,fr
1159,1159,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-004040-70,se
1160,1160,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-001923-22,nl
1161,1161,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001509-33,be
1162,1162,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2010-024540-15,be
1163,1163,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002594-11,gb
1164,1164,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004492-38,dk
1165,1165,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000672-25,lt
1166,1166,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2015-001589-25,pl
1167,1167,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000339-34,pl
1168,1168,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-004625-42,de
1169,1169,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-001585-29,nl
1170,1170,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002541-22,de
1171,1171,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002937-31,at
1172,1172,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004483-11,be
1173,1173,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000840-70,it
1174,1174,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002844-42,es
1175,1175,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004493-96,nl
1176,1176,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002447-18,dk
1177,1177,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003440-36,be
1178,1178,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-000964-26,it
1179,1179,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2011-003142-41,cz
1180,1180,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2008-005479-82,at
1181,1181,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003529-33,es
1182,1182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004023-20,nl
1183,1183,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003144-80,gr
1184,1184,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-005639-15,cz
1185,1185,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004208-37,de
1186,1186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001432-35,cz
1187,1187,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-004679-11,it
1188,1188,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004019-37,bg
1189,1189,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017311-15,gb
1190,1190,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-006544-66,de
1191,1191,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-002948-24,be
1192,1192,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-005326-30,cz
1193,1193,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2009-016217-23,se
1194,1194,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003314-41,hu
1195,1195,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004393-33,cz
1196,1196,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002429-20,dk
1197,1197,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005713-37,si
1198,1198,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002285-76,dk
1199,1199,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002283-25,bg
1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000847-25,pt
1201,1201,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003155-57,lu
1202,1202,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-015845-21,cz
1203,1203,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006301-10,es
1204,1204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2013-000885-13,fr
1205,1205,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019318-26,at
1206,1206,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002429-52,es
1207,1207,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-003190-17,nl
1208,1208,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-023939-42,bg
1209,1209,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2005-004294-21,be
1210,1210,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-007147-13,fr
1211,1211,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002894-48,bg
1212,1212,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002277-38,cz
1213,1213,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001328-77,de
1214,1214,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001877-26,de
1215,1215,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2017-000065-73,si
1216,1216,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2007-007086-21,be
1217,1217,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000829-73,hu
1218,1218,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-011237-27,hu
1219,1219,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001524-35,ee
1220,1220,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001422-25,it
1221,1221,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-023437-30,sk
1222,1222,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000228-13,at
1223,1223,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-020379-22,it
1224,1224,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2014-003244-13,pl
1225,1225,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-002604-17,bg
1226,1226,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-001363-31,pt
1227,1227,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005186-20,it
1228,1228,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003376-75,be
1229,1229,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-000604-14,ee
1230,1230,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2014-003041-10,gr
1231,1231,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004438-24,cz
1232,1232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004068-13,es
1233,1233,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2006-003180-31,nl
1234,1234,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-001009-27,pt
1235,1235,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-006952-23,se
1236,1236,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003052-31,gb
1237,1237,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004813-41,be
1238,1238,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002859-34,pl
1239,1239,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004494-96,nl
1240,1240,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-003556-36,de
1241,1241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000726-21,de
1242,1242,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003290-34,de
1243,1243,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003330-12,be
1244,1244,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2013-004867-29,it
1245,1245,1.0,1.0,_nan_,_nan_,0.0,1.0,0.0,2005-003593-16,de
1246,1246,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2009-013648-35,pt
1247,1247,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004813-41,pt
1248,1248,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2010-019525-34,hu
1249,1249,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016502-16,be
1250,1250,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000744-26,pl
1251,1251,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004586-24,hu
1252,1252,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-020696-23,fi
1253,1253,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-008309-23,fr
1254,1254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2012-001336-65,pl
1255,1255,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2013-003752-21,it
1256,1256,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001018-76,hu
1257,1257,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000641-31,lv
1258,1258,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000054-31,at
1259,1259,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-000604-14,cz
1260,1260,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2016-001135-12,de
1261,1261,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2014-002632-14,de
1262,1262,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-003651-29,pl
1263,1263,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2014-000184-40,bg
1264,1264,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003085-32,be
1265,1265,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-001506-29,de
1266,1266,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-021817-22,es
1267,1267,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-003963-30,ee
1268,1268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2011-003100-21,sk
1269,1269,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-003376-21,es
1270,1270,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002090-36,lt
1271,1271,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2014-002288-14,at
1272,1272,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003052-31,fr
1273,1273,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-005330-20,be
1274,1274,_nan_,1.0,1.0,1.0,1.0,1.0,0.0,2005-001267-63,at
1275,1275,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-007946-37,cz
1276,1276,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2016-000925-38,gb
1277,1277,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010668-40,dk
1278,1278,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000323-41,no
1279,1279,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004128-39,hu
1280,1280,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002805-76,de
1281,1281,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005735-91,es
1282,1282,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004457-88,se
1283,1283,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000352-29,gb
